id,SalePrice
1759,164067.40187900074
1760,166858.11314238625
1761,147275.0435963742
1762,176504.36388848803
1763,184681.4914993508
1764,113400.02066721817
1765,152293.67961591436
1766,186103.9448616738
1767,215278.2575142576
1768,142048.64396943
1769,174588.6606157765
1770,154429.5025101006
1771,125107.20053332653
1772,130191.20516021109
1773,128340.46003723
1774,139481.77272472443
1775,142557.9363920014
1776,129633.55999818059
1777,109768.63283960512
1778,139432.50337864977
1779,115214.02151048474
1780,182699.78184168335
1781,126894.9824343088
1782,88250.7385057057
1783,141339.48876269767
1784,107062.64887891029
1785,124383.4240536704
1786,140594.796599006
1787,169516.57016977656
1788,59274.52393770954
1789,100399.56383408877
1790,79362.89581488969
1791,181992.89023557067
1792,157885.44575650932
1793,129537.71867025166
1794,152866.9796198655
1795,134017.35967407908
1796,130700.60867912401
1797,116466.2295341562
1798,121748.10044590123
1799,111223.32516957342
1800,130572.66064987758
1801,125203.81803373371
1802,144425.02351041883
1803,149211.0464661313
1804,136385.05010771292
1805,135971.58475995963
1806,121797.87938716784
1807,134910.44199987166
1808,127298.8799138255
1809,124574.99362930664
1810,140214.66686793743
1811,93658.54688800311
1812,98726.19623868326
1813,123664.70695782093
1814,97494.09155025157
1815,52548.948653208805
1816,100799.7529282256
1817,107006.85647440204
1818,140572.53185271894
1819,124569.70084421727
1820,55694.76175156214
1821,117831.52702677346
1822,150332.79444359252
1823,48062.74742851221
1824,130194.76052792506
1825,138364.78943713807
1826,102654.5881257053
1827,100585.22752261971
1828,136458.38274233002
1829,124487.09540813189
1830,138234.7744887157
1831,145046.64920239412
1832,79004.58566832596
1833,142158.33004948293
1834,116313.97836461737
1835,122974.88268602581
1836,126133.39901013674
1837,88242.46968695361
1838,122325.20917899736
1839,95565.7397985323
1840,150724.74560613657
1841,137940.2639389038
1842,85415.9834190736
1843,130507.40131870334
1844,143546.90278128497
1845,145151.6437816058
1846,156799.40337438587
1847,167177.1363902841
1848,54195.38463360943
1849,113295.40853234942
1850,116587.06415887867
1851,152886.27030443138
1852,126055.5009582429
1853,120677.13506803403
1854,163370.09976801884
1855,151648.28389221488
1856,223309.15018930892
1857,135146.81737734348
1858,137337.48344064207
1859,118690.44098838196
1860,149401.46754485084
1861,118458.12719278115
1862,320465.4769213953
1863,300985.3069019025
1864,301143.66585507395
1865,331412.24227418425
1866,329767.84622933675
1867,229121.04681949614
1868,291666.9629397886
1869,204779.5809929438
1870,228121.92328013293
1871,258714.54492539956
1872,174340.16632362414
1873,229914.51123173896
1874,152428.43201549523
1875,200680.94469501017
1876,200619.47764249437
1877,211463.7667195921
1878,207370.90032653176
1879,128165.07398674493
1880,132208.80865654175
1881,243897.57520754248
1882,242531.31565529705
1883,189209.14520590578
1884,205778.9210471303
1885,245132.81744489213
1886,292156.342264649
1887,213086.54325033378
1888,269120.80686972395
1889,167377.27484588575
1890,116487.8805640113
1891,137984.6255388683
1892,94677.53591487458
1893,125415.99608221192
1894,123032.3118883512
1895,134744.38942794324
1896,128238.2937991166
1897,115388.80120706982
1898,105222.40690730618
1899,162540.7606126708
1900,153529.3369750068
1901,169860.68779914104
1902,152987.445235806
1903,227365.0836078009
1904,145650.94297370117
1905,201871.2943755257
1906,150027.00186232425
1907,205596.65339429353
1908,108537.62255195699
1909,131780.1739768685
1910,118657.85487878989
1911,221076.55887809233
1912,324825.41197222524
1913,144480.58885338105
1914,59221.00708497309
1915,292751.6143424623
1916,66346.0707866349
1917,249654.25071590787
1918,141642.8845390749
1919,177054.82730543776
1920,157770.32525105868
1921,380503.74641461496
1922,314264.4531399736
1923,229356.88702642632
1924,215626.98925093396
1925,197746.84013394124
1926,370024.56189188315
1927,133217.98203096262
1928,160667.82888606293
1929,126321.18788420327
1930,134990.65662390078
1931,143229.94678927504
1932,142404.3738895792
1933,181881.22845470923
1934,182426.75034719176
1935,169640.84847644327
1936,193822.42745555632
1937,185636.61488846916
1938,170625.95010384027
1939,240076.10891094327
1940,191568.76242815703
1941,172219.11999301045
1942,185150.9319921914
1943,213861.95795107822
1944,379532.9940148508
1945,398684.9997552314
1946,131922.38595341175
1947,277356.2831609503
1948,167430.79095034167
1949,246641.89246817262
1950,190899.01287843872
1951,240825.0038448236
1952,202171.32831477217
1953,165259.47190688126
1954,186992.86876701325
1955,136807.38189871435
1956,289688.99938317714
1957,152953.40498572084
1958,294630.7695666592
1959,143781.0792731413
1960,116567.36497467785
1961,120438.052084814
1962,98369.7815934959
1963,105847.94497578515
1964,107530.25318506693
1965,140807.270321433
1966,138697.38289027178
1967,284301.396865619
1968,424511.83054720133
1969,394583.73106581316
1970,412531.1975091711
1971,465910.7879408377
1972,384779.4447124622
1973,268430.7672804027
1974,333308.471036745
1975,428176.58846064727
1976,276048.0197620542
1977,354262.28250377136
1978,361686.73090109305
1979,329127.9740399131
1980,202345.2116604342
1981,336310.6606266427
1982,224578.0138837293
1983,207170.9400221055
1984,170081.95563099586
1985,224144.71115475046
1986,208482.6664981589
1987,184887.69866409898
1988,175538.7786540558
1989,190855.05555730074
1990,212119.351717726
1991,237680.31945334197
1992,218227.2325561431
1993,168203.25974087388
1994,227645.85363417034
1995,183445.95331179904
1996,250772.90151922582
1997,317967.606412495
1998,317210.4771599052
1999,279355.2077774548
2000,317287.96823883406
2001,274293.0481615578
2002,244634.5515666474
2003,255361.10487956702
2004,280675.39804697735
2005,229377.11502432628
2006,222709.58797207836
2007,249841.05676300926
2008,217390.6778054813
2009,195785.34292764546
2010,193041.23812281634
2011,141991.92803535768
2012,173927.32871719767
2013,177753.43618605775
2014,183651.87017309695
2015,204038.6194641245
2016,190913.34687631743
2017,194419.9936049477
2018,116330.02337341619
2019,132697.26445666148
2020,104117.03607820591
2021,104746.75494035362
2022,185594.94090103224
2023,143502.7044727881
2024,263566.6994954843
2025,361614.02072102984
2026,172814.06673034292
2027,158702.65660359082
2028,152344.57047107606
2029,167591.03172964463
2030,262827.1227652235
2031,235417.96619791578
2032,259875.7292205501
2033,257514.90487307488
2034,173236.12911845976
2035,222887.14772350012
2036,198074.7291036176
2037,205391.37028212982
2038,323307.7023239633
2039,229492.1752335057
2040,269047.89674033993
2041,303843.62873564265
2042,205890.71645822198
2043,176063.8621268437
2044,169823.27388991066
2045,213827.4788015428
2046,144982.614697934
2047,147061.3782732553
2048,140661.7211686322
2049,142840.88002900878
2050,178523.83040627275
2051,103324.55593843608
2052,127620.55801812917
2053,148357.87872074946
2054,85420.08355970861
2055,158886.39504423138
2056,147759.78283598533
2057,113208.73015910346
2058,215639.34115793012
2059,132530.32058092035
2060,173793.26094661368
2061,177320.35157916587
2062,128743.91668872592
2063,116588.6939603683
2064,138507.59596590308
2065,119524.560078559
2066,166028.11002244393
2067,113439.6100636571
2068,148402.88161920942
2069,87528.69571523876
2070,118415.69145099964
2071,92112.34280335836
2072,136982.60741842334
2073,131889.85640393966
2074,188335.14846790614
2075,150570.17666077035
2076,120303.91587576088
2077,151201.39250477075
2078,124670.73963317295
2079,133823.4988086476
2080,116754.29559068596
2081,128094.83156049022
2082,124530.95781599499
2083,148328.3791547693
2084,108948.20495370668
2085,116463.65434378877
2086,118975.67363861813
2087,121992.14384152855
2088,100437.36369007932
2089,78301.19065913316
2090,125388.24658596204
2091,110895.18271863689
2092,121600.36937289356
2093,115253.18277168741
2094,113924.47564280297
2095,150667.01264569355
2096,86590.71705023362
2097,99060.68782272055
2098,153695.14798877464
2099,54251.43439860317
2100,78597.44992254357
2101,118110.06872770346
2102,128990.23945252657
2103,104898.80024808185
2104,145304.8059255179
2105,128367.24420187942
2106,66841.39444738466
2107,193333.20719268604
2108,119148.64418304061
2109,109835.87235375644
2110,126001.157624476
2111,141568.93279359594
2112,138374.86511708467
2113,121571.91021538744
2114,119332.59260586715
2115,162343.78406246827
2116,114844.08576839768
2117,148612.3387550548
2118,126649.07250585059
2119,111223.78982090123
2120,111972.18583702623
2121,97832.8229633897
2122,109661.1501295731
2123,84556.98968350154
2124,159754.61783443525
2125,127884.28951571984
2126,148412.9887388661
2127,163671.88921424194
2128,128845.77652025856
2129,95495.64266327053
2130,140511.78629842878
2131,140900.0362058881
2132,115989.34529628496
2133,123889.62075819392
2134,124165.6622626175
2135,97440.08646582217
2136,78062.57548210741
2137,106200.54567742057
2138,133870.27620534936
2139,152244.33591460413
2140,139447.58740398014
2141,163226.43852438204
2142,126500.09716366304
2143,146046.15682316734
2144,118785.33563783353
2145,137548.53743530926
2146,174431.19503957318
2147,140062.4304615858
2148,134313.85705644864
2149,151313.74271845265
2150,237262.5748057162
2151,116963.09460022867
2152,172692.5954612309
2153,159598.31508781493
2154,102225.53090883286
2155,142686.1330317713
2156,250163.90716057294
2157,225852.3375535613
2158,235536.96561248932
2159,212964.76547528664
2160,179681.32482611813
2161,240320.09211311012
2162,362564.74046335195
2163,334942.33772139077
2164,256826.6038645653
2165,202532.51961827878
2166,158889.54528408812
2167,222049.4615044396
2168,193761.82911895824
2169,197852.43248404076
2170,218920.11089254793
2171,157765.92744175554
2172,132595.35800471844
2173,172455.86091638205
2174,220732.603955278
2175,291617.2335804417
2176,317091.6847657119
2177,233876.91235750515
2178,213893.15932132106
2179,138358.42281356885
2180,219333.99055721765
2181,193242.99995014488
2182,227921.9639846728
2183,191827.4430650203
2184,121046.68516349929
2185,125232.34698246558
2186,144030.296361258
2187,151319.32713649666
2188,155366.13238139817
2189,258412.32800736115
2190,80002.53267208123
2191,81580.08615287264
2192,89002.75287494142
2193,110455.1807047865
2194,96182.43196934022
2195,101672.57253067128
2196,103784.49850235561
2197,118581.62948674659
2198,159263.41335917579
2199,177418.08184871988
2200,147093.90268387122
2201,145331.0380681474
2202,221448.24330804628
2203,134473.88062211924
2204,184053.30364006758
2205,117669.95126614881
2206,139033.20742642024
2207,225683.57951421296
2208,272117.1814912581
2209,241354.28424510523
2210,119708.24355784737
2211,120494.58997667952
2212,120517.48844623406
2213,105311.41424154204
2214,135399.1982710827
2215,102527.67701402718
2216,150333.5213940363
2217,68278.00008394681
2218,71027.77156067119
2219,68058.40552136186
2220,63031.86409723456
2221,294251.5378350956
2222,267723.4276310166
2223,283784.2220841254
2224,211121.3390204442
2225,121356.66339321245
2226,182058.26621324214
2227,194511.16511124227
2228,268569.13576872554
2229,252737.18026543182
2230,158271.89995739548
2231,205796.0812303154
2232,180252.7153012954
2233,180201.86346204986
2234,243358.58747098237
2235,218347.86978525238
2236,254934.8591300781
2237,313095.10264693183
2238,201464.6391915559
2239,108929.93204846303
2240,155437.2303902555
2241,151521.53949512844
2242,124456.99682326098
2243,133161.71886858653
2244,103051.42370413343
2245,99530.84116617293
2246,141723.0746928625
2247,117462.48119971581
2248,121404.8042950701
2249,119182.58223818647
2250,130645.79639660085
2251,108839.29409874423
2252,182785.62497646053
2253,154440.87550623005
2254,182768.5742094441
2255,187830.62108971935
2256,180829.35229498474
2257,210490.4950424061
2258,158516.1659418653
2259,175048.93512887257
2260,156515.92460800384
2261,194186.50073021543
2262,208570.59553113123
2263,385928.9600306765
2264,457716.222282391
2265,179293.6763235732
2266,313884.1494833884
2267,351972.96301825705
2268,423529.2020886745
2269,153071.01674079432
2270,201803.52560598426
2271,215051.60740803578
2272,192106.54218537497
2273,166402.97931520705
2274,181761.12033795816
2275,155616.7441110161
2276,188573.82768587815
2277,180929.20860490337
2278,151362.8995490849
2279,124061.53579937098
2280,118085.2294277129
2281,165958.95518266998
2282,185059.27867582528
2283,107341.20883415084
2284,111879.15826003898
2285,140427.93606534554
2286,122785.55641697087
2287,368412.87926966685
2288,277289.43598328554
2289,368849.92274008936
2290,450316.0641535366
2291,332673.02598164335
2292,450954.03256196534
2293,467617.36602981563
2294,420982.39315385773
2295,460180.7601239289
2296,282534.46462879155
2297,340591.9410382468
2298,342971.22401161026
2299,363558.1766660783
2300,333798.50512965315
2301,310374.606391257
2302,251743.26306528234
2303,251455.1789788885
2304,247183.95820043248
2305,190137.44549827217
2306,187371.13944126508
2307,198377.44879256314
2308,224374.81907476342
2309,287282.2264677463
2310,214123.437426283
2311,197698.24696131007
2312,176037.91531594135
2313,172756.14012495035
2314,173523.3920014968
2315,181407.70873649372
2316,197167.57619360503
2317,190808.3086539961
2318,177596.864296774
2319,181801.25127606484
2320,186395.18128158557
2321,236953.4189952065
2322,175942.29114114284
2323,197412.85131604783
2324,182830.3018831721
2325,212492.15102524188
2326,175381.72072700644
2327,205654.240771604
2328,227630.54999753175
2329,191937.76779726447
2330,179454.4850587874
2331,350282.873029719
2332,405503.25810480263
2333,320565.2015504257
2334,259806.81935277683
2335,285755.27106769825
2336,312241.59621269675
2337,204333.59943727954
2338,269769.1588115406
2339,221703.96718020283
2340,399248.8780135842
2341,211910.59967980676
2342,239618.30826579226
2343,232478.43813291614
2344,221429.7384168277
2345,236864.5443270696
2346,215169.8102789207
2347,201067.02181847228
2348,244801.9364670975
2349,181041.50814503143
2350,311898.0190457497
2351,252931.17076751965
2352,253233.18208218197
2353,237721.9594918928
2354,138960.28138117044
2355,146756.85862111335
2356,152593.2321804736
2357,192426.5076553469
2358,197652.25452887084
2359,132012.25336087053
2360,116351.70895957606
2361,144951.25284528855
2362,256584.58663767268
2363,139725.68704605472
2364,155392.4307858816
2365,219059.32357795132
2366,188940.02199684273
2367,216404.8257145614
2368,210568.44779305308
2369,212670.03695189065
2370,167554.61594229715
2371,165913.96040223958
2372,193614.04251393708
2373,289397.16727444326
2374,315781.53124640405
2375,255275.23382203854
2376,270518.96924210974
2377,336366.9926930721
2378,144896.81787049558
2379,197623.84930743134
2380,148335.9855876334
2381,166650.1527201496
2382,211817.9083317874
2383,203207.30785527895
2384,243801.75705061076
2385,162337.3545082602
2386,133223.9416997488
2387,137644.2020114693
2388,103896.39329149263
2389,119447.49462192674
2390,148752.22398779023
2391,145370.72958696246
2392,115206.34086689561
2393,171308.9638240019
2394,143504.45634123485
2395,210707.37108613775
2396,144403.91843674565
2397,217177.2916826388
2398,133965.11805193397
2399,66046.87334405322
2400,63294.52768800311
2401,120547.62991085254
2402,137244.15586555848
2403,146088.58611306018
2404,154285.33002125408
2405,160929.8661202899
2406,140917.2352572957
2407,124114.16801073914
2408,148178.9621068556
2409,121546.80340208198
2410,172697.4578933582
2411,114320.6161880905
2412,158020.08552661125
2413,129981.68538828487
2414,157302.59528013202
2415,133006.87229411778
2416,130306.97685177537
2417,129802.97450098474
2418,131587.08466158592
2419,128877.40791065624
2420,121346.5232809467
2421,147928.9077879177
2422,108250.18251494959
2423,113592.0890900104
2424,165789.40616015438
2425,178236.13935947727
2426,129378.95261332886
2427,133562.26470511098
2428,180135.5178243703
2429,114299.05875872062
2430,133401.7970313168
2431,103635.10183953878
2432,147084.32049763922
2433,146397.5590185559
2434,134671.4420679442
2435,149405.42295243603
2436,104485.46244675599
2437,103185.73369254923
2438,121323.18689724768
2439,102969.01625788627
2440,126242.51172185541
2441,92442.26814543146
2442,98678.18436941985
2443,126992.49891466675
2444,129617.60945823236
2445,87663.43611516482
2446,132597.42642793665
2447,181609.31990348743
2448,132999.99053357478
2449,112523.17442414649
2450,155516.79132720304
2451,119875.45187998364
2452,190498.928929978
2453,93811.82490017783
2454,118898.03195273559
2455,113265.41826087661
2456,135542.21543467167
2457,135536.1631845745
2458,129138.57981327723
2459,105987.5428296334
2460,139042.0114038012
2461,127273.0278868678
2462,135018.70543509343
2463,125920.13979119563
2464,165661.7609581204
2465,142550.72753000667
2466,119594.76930597363
2467,132965.60083071317
2468,84981.81125563664
2469,80118.5289427856
2470,198070.66311497748
2471,219266.65811817962
2472,164793.1688799198
2473,118686.51808940129
2474,74884.07552745077
2475,208016.99712591778
2476,116361.0235338412
2477,127320.80357091383
2478,153478.28851893506
2479,101442.5531961932
2480,152407.41122623702
2481,121460.81424087149
2482,126505.06004782682
2483,111587.21886816643
2484,122476.92832261663
2485,122370.40485438127
2486,148663.1128262533
2487,165424.75440807705
2488,167805.08957520506
2489,152428.38792978617
2490,146193.09623529203
2491,92008.77097118358
2492,194049.02025165886
2493,156714.55598248675
2494,156250.34062322485
2495,90894.85768694954
2496,233648.5833466692
2497,153469.4369589033
2498,107715.86643799246
2499,86748.2404075276
2500,119508.76391056701
2501,134594.7465695371
2502,144391.73628834554
2503,93928.67699472938
2504,173406.4202865763
2505,226867.30995644693
2506,251420.75881008225
2507,273888.17761144845
2508,251795.92972966516
2509,218817.04314675325
2510,222145.78726016206
2511,175918.28188509235
2512,210419.00974059687
2513,222548.15763087984
2514,266372.7343262157
2515,150434.9707728445
2516,175317.16242354095
2517,146127.39303592336
2518,157297.12469236643
2519,234621.95014221835
2520,217839.9088582893
2521,187959.1954814622
2522,222412.67093976014
2523,112480.1812697719
2524,136001.6562594474
2525,150300.5851534712
2526,138651.84966168544
2527,116863.88360396455
2528,127475.93580057037
2529,133282.1148355482
2530,127884.73853292466
2531,257603.61771405622
2532,226473.1922066035
2533,193144.95703782956
2534,234260.23405390407
2535,290352.8061910983
2536,234283.48588950475
2537,242114.1161530842
2538,182551.92899302073
2539,191297.25773833273
2540,177481.35698093116
2541,183441.82321386738
2542,166236.93208206078
2543,120431.45325755308
2544,121049.07480182932
2545,138722.64476223115
2546,121575.26277274027
2547,136126.41843945917
2548,148671.08892294543
2549,153569.21305800404
2550,511644.0977487782
2551,141845.30291371836
2552,125990.49730195278
2553,77629.77265556299
2554,96446.12513026138
2555,117117.78151177027
2556,97633.08300032717
2557,101938.25722853665
2558,139991.04057652364
2559,139137.3736880208
2560,154353.428896086
2561,146482.70526643776
2562,137086.3320917684
2563,151321.8372511208
2564,198096.00036648923
2565,136727.8878589322
2566,158034.81445084309
2567,139031.9921321291
2568,199373.39507912294
2569,228718.9046767745
2570,116024.12091563085
2571,190739.79571017387
2572,152007.71821857418
2573,223181.52148631695
2574,287766.09718590043
2575,133981.1693549697
2576,120356.61073014303
2577,156912.69230051525
2578,82115.23639663568
2579,62354.99005375364
2580,98107.17421986516
2581,100456.80864055849
2582,108819.06380520314
2583,269810.81347889255
2584,172155.15983974186
2585,185411.14009865216
2586,217906.61945601288
2587,198679.67539352222
2588,138544.11465854442
2589,150663.90676752932
2590,197229.28820149385
2591,223162.21118886705
2592,210307.49533510875
2593,254090.77408046654
2594,182470.58343965764
2595,208601.41884166526
2596,287160.62466673803
2597,185871.8320942471
2598,279981.0403771191
2599,332123.2124756365
2600,146151.38437201607
2601,137734.77539956028
2602,85905.57086658574
2603,93554.4505521775
2604,90094.10473135868
2605,80976.78748904685
2606,145088.00191127838
2607,199470.74913652573
2608,200892.8377395773
2609,173563.1790191323
2610,110573.2483815283
2611,122690.42865572812
2612,163211.25749435127
2613,129729.26443194006
2614,123114.58982299782
2615,154844.84008413326
2616,144422.95585194515
2617,183268.04206034465
2618,194133.50379478946
2619,195861.05526355834
2620,186847.72304647454
2621,174536.8767591975
2622,177183.51454386627
2623,240754.42350150377
2624,300636.89837419655
2625,287581.47987865115
2626,174310.14176176902
2627,169234.76636599473
2628,467764.62600998837
2629,495877.38198279333
2630,380602.5894836849
2631,466304.45674984733
2632,424202.1070398686
2633,317529.9159024691
2634,431214.7210212944
2635,159463.06643074844
2636,175844.68957220856
2637,179173.084708239
2638,253046.34449818457
2639,193717.40311847406
2640,152800.4740214782
2641,104432.61916690264
2642,188179.46266063856
2643,102261.34097296026
2644,117700.50159643083
2645,108583.09015788777
2646,94754.81940115985
2647,102796.51755944344
2648,138963.37335164385
2649,153553.96779092698
2650,134584.0635746841
2651,138605.52343007227
2652,401618.19775727746
2653,255572.21240665787
2654,254477.2374938157
2655,410298.8405139732
2656,325118.4008702265
2657,343989.58047181874
2658,309520.1947674097
2659,314823.23230507725
2660,371508.9111290165
2661,353859.2380018709
2662,371099.7460451991
2663,287850.6743564622
2664,277950.1314834171
2665,332203.1215537842
2666,280126.73781241605
2667,167353.83649835072
2668,180834.27792587702
2669,180810.5456378512
2670,279110.57363751007
2671,187730.56883391447
2672,190405.73049904374
2673,200325.1215355046
2674,196992.70386912095
2675,171230.59355306433
2676,193480.12985992766
2677,199643.89584062606
2678,251636.111873581
2679,278346.9646573049
2680,292126.9509239834
2681,402318.75119606376
2682,323087.13167711586
2683,515195.41023934743
2684,322763.0981426239
2685,322395.6590167108
2686,241236.26792541175
2687,308721.881565801
2688,217214.4073463628
2689,207663.74018519744
2690,417000.5719705063
2691,187104.51224677707
2692,138256.37269826644
2693,197477.36929137728
2694,133763.60272341632
2695,192501.43359302945
2696,185832.414632769
2697,185733.19687085
2698,191404.72920101637
2699,169691.5135646139
2700,152868.08724068088
2701,151905.86206062668
2702,114321.22749947752
2703,125712.41177378016
2704,142256.69724773883
2705,116035.0176048458
2706,114179.81890663123
2707,123759.91348355499
2708,133978.3861868817
2709,103690.87342109719
2710,128797.07787080083
2711,253384.5173170923
2712,387298.8499930764
2713,165748.43389306898
2714,151013.53070237493
2715,169807.6939215144
2716,141892.65356236292
2717,192428.97803472495
2718,222274.76700510742
2719,152734.02919465385
2720,173884.1408735473
2721,131827.90579906612
2722,158784.30324661252
2723,141269.91668523924
2724,125625.96407466082
2725,129655.8065347873
2726,148219.20821509694
2727,174604.53952017106
2728,185576.70012800445
2729,150883.73943910125
2730,146801.35656141007
2731,132855.86028952338
2732,133571.41203915147
2733,159919.32985004803
2734,140866.38522356952
